"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.176940625E0,9.918614370E-1,-2.508321029E-1,-4.041843966E-2,1.023884517E0
3.187021625E0,9.283659375E-1,-1.345561266E-1,1.533559482E-1,9.505191802E-1
3.197102625E0,8.461593479E-1,-4.489959955E-2,-1.150846061E-1,8.551292783E-1
3.207182625E0,8.762137440E-1,-3.079617387E-1,-5.879246700E-1,1.099202609E0
3.217263625E0,8.484459016E-1,-7.122861761E-1,-2.416934896E-1,1.133855276E0
3.227344625E0,5.105768242E-1,-1.037152800E0,1.537073658E-1,1.166190627E0
3.237425625E0,6.389223307E-2,-1.333017819E0,1.463289106E-1,1.342546414E0
3.247506625E0,-3.255969411E-1,-1.603343369E0,-2.356252491E-2,1.636239139E0
3.257587625E0,-4.529077828E-1,-1.872721086E0,7.849945486E-2,1.928308038E0
3.267668625E0,-6.141818842E-1,-2.207288241E0,4.358982325E-2,2.291558604E0
3.277749625E0,-5.430338413E-1,-2.716508803E0,-4.692525047E-1,2.809715954E0
3.287829625E0,-3.003167966E-1,-3.542830887E0,-1.346393325E0,3.801922653E0
3.297910625E0,1.930940643E-1,-4.380375533E0,-2.206986524E0,4.908743693E0
3.307991625E0,7.124069211E-1,-4.916293312E0,-1.702982555E0,5.251439149E0
3.318072625E0,1.241469718E0,-4.646026234E0,-5.614905775E-2,4.809361657E0
3.328153625E0,2.406337987E0,-3.747734866E0,6.996023228E-1,4.508372493E0
3.338234625E0,3.593069287E0,-2.322743853E0,8.369053982E-1,4.359552334E0
3.348315625E0,3.434072676E0,-4.981108528E-1,2.165397618E0,4.090222049E0
3.358396625E0,2.583832557E0,1.120163966E0,2.507432837E0,3.770699859E0
3.368476625E0,2.164214142E0,2.190036031E0,7.787683602E-1,3.175934639E0
3.378557625E0,1.677770239E0,2.202134505E0,-1.252092354E0,3.038427984E0
3.388638625E0,2.248277807E-1,1.711432659E0,-2.691483890E0,3.197441916E0
3.398719625E0,-1.720491166E0,2.255189216E0,-2.699501007E0,3.915772458E0
3.408800625E0,-3.031010360E0,3.830367717E0,-1.110680440E0,5.009226656E0
3.418881625E0,-3.666015057E0,5.202678825E0,9.675983425E-1,6.437684359E0
3.428962625E0,-3.942885688E0,5.322434480E0,2.991744261E0,7.268093977E0
3.439043625E0,-4.064861238E0,5.398192175E0,4.163552590E0,7.937174926E0
3.449124625E0,-4.132627836E0,4.572923759E0,4.821353241E0,7.825323739E0
3.459204625E0,-3.751329441E0,2.584419617E0,4.599835569E0,6.473807581E0
3.469285625E0,-3.205426371E0,6.263917476E-1,3.260213320E0,4.614771472E0
3.479366625E0,-2.439166887E0,7.661723614E-2,1.670892890E0,2.957581503E0
3.489447625E0,-1.628523526E0,2.905498999E-1,3.483151281E-1,1.690512215E0
3.499528625E0,-1.033853216E0,8.612901878E-1,-3.267270617E-1,1.384710740E0
3.509609625E0,-5.488029966E-1,1.378343096E0,-5.082715595E-1,1.568232890E0
3.519690625E0,-1.166788495E-1,1.518464018E0,-7.218943208E-1,1.685371869E0
3.529771625E0,2.172714239E-1,1.659741518E0,-6.407004690E-1,1.792329733E0
3.539851625E0,8.798890114E-2,1.850995756E0,-2.999870136E-2,1.853328697E0
3.549932625E0,-6.215502530E-1,1.998388860E0,6.476498848E-1,2.190738032E0
3.560013625E0,-1.873671843E0,1.889313145E0,8.120788515E-1,2.782017685E0
3.570094625E0,-2.939078389E0,1.413428729E0,5.112401178E-1,3.301110269E0
3.580175625E0,-3.532011784E0,1.055132988E0,-2.536593778E-1,3.694963592E0
3.590256625E0,-3.990645745E0,1.145192973E0,-6.795385525E-1,4.206957696E0
3.600337625E0,-4.122832580E0,1.481835304E0,-5.574842115E-1,4.416375550E0
3.610418625E0,-3.802595197E0,1.749265898E0,-3.991198307E-1,4.204635306E0
3.620498625E0,-3.126716124E0,2.037527198E0,-4.650746691E-1,3.760872938E0
3.630579625E0,-2.026781770E0,2.009415540E0,-8.031187244E-1,2.964893731E0
3.640660333E0,-6.278786945E-1,1.851669940E0,-7.059546648E-1,2.078770120E0
3.650741333E0,9.214457577E-1,2.062956154E0,-1.042963471E-1,2.261797539E0
3.660822333E0,1.737460370E0,2.454982728E0,7.036776128E-1,3.088830023E0
3.670903333E0,2.300202252E0,2.651065596E0,1.154075332E0,3.694721785E0
3.680984333E0,2.783520818E0,2.743665027E0,1.169130889E0,4.079528522E0
3.691065333E0,3.086159252E0,3.083520404E0,1.050708985E0,4.487367422E0
3.701145333E0,2.999693550E0,3.025842884E0,9.023990375E-1,4.355250920E0
3.711226333E0,2.651742704E0,2.088412592E0,1.467294449E-1,3.378570120E0
3.721307333E0,1.718499604E0,2.543047643E-1,4.252791041E-1,1.788511705E0
3.731388333E0,5.926919049E-1,-1.412541706E0,1.493575929E0,2.139468817E0
3.741469333E0,-7.118657613E-1,-2.957060916E0,2.374780564E0,3.858826875E0
3.751550333E0,-2.286342596E0,-3.882044824E0,2.940850680E0,5.380170742E0
3.761631333E0,-3.626713289E0,-3.891295704E0,2.455897817E0,5.858896281E0
3.771712333E0,-4.434279259E0,-3.411332855E0,1.712131694E0,5.850762286E0
3.781792333E0,-4.616028264E0,-3.118834662E0,1.348462070E0,5.731770803E0
3.791873333E0,-4.284165446E0,-3.049104862E0,1.711575039E0,5.529973159E0
3.801954333E0,-4.072578685E0,-3.385663578E0,2.431286302E0,5.827501016E0
3.812035333E0,-4.287491050E0,-3.809700733E0,2.708080627E0,6.342720226E0
3.822116333E0,-4.822451056E0,-4.059576817E0,2.573333881E0,6.808688962E0
3.832197333E0,-5.264371628E0,-3.942686883E0,1.807886282E0,6.821058664E0
3.842278333E0,-5.387790563E0,-3.368746414E0,4.664440870E-2,6.354440593E0
3.852359333E0,-5.081523932E0,-2.336118189E0,-2.608869165E0,6.171347664E0
3.862439333E0,-5.395142852E0,-1.800153047E-1,-3.290474415E0,6.321961229E0
3.872520333E0,-7.092880163E0,3.067927049E0,-1.327579324E0,7.841147380E0
3.882601333E0,-7.847363940E0,7.129852692E0,1.537237380E0,1.071349705E1
3.892682333E0,-4.965681819E0,8.710286086E0,2.745939009E0,1.039554042E1
3.902763333E0,-1.945397884E0,5.282771646E0,-6.131495583E-1,5.662879265E0
3.912844333E0,-7.735828301E-1,3.629631634E0,-2.629105793E0,4.548060407E0
3.922925333E0,8.349052119E-1,4.462207316E0,-1.486729132E0,4.776894844E0
3.933006333E0,2.023703796E0,4.264537513E0,1.060375017E-1,4.721535894E0
3.943086333E0,1.421574485E0,2.967772431E0,-1.222407795E0,3.510388587E0
3.953167333E0,1.185201377E-1,2.473763984E0,-4.001661900E0,4.706044330E0
3.963248333E0,4.206171191E-1,4.250740423E0,-6.500244391E0,7.778103242E0
3.973329333E0,2.668169872E0,7.254538718E0,-6.656149871E0,1.020057810E1
3.983410333E0,4.325857263E0,7.568149452E0,-1.503277921E0,8.845890102E0
3.993491333E0,4.801153450E0,6.004144396E0,3.608628143E0,8.492527389E0
4.003572333E0,4.296815313E0,3.917436851E0,4.385971610E0,7.283246548E0
4.013653333E0,1.789706411E0,2.846198292E0,-1.583890852E-1,3.365855146E0
4.023733333E0,-4.130367887E-1,2.843749478E0,-3.779586988E0,4.747924629E0
4.033814333E0,-1.364996826E0,2.724656314E0,-4.952967049E0,5.815397747E0
4.043895333E0,-1.789286581E0,2.109696457E0,-5.535383642E0,6.188120690E0
4.053976333E0,-2.233481428E0,4.344071925E-1,-5.509293365E0,5.960659551E0
4.064057333E0,-2.052468004E0,-1.338191435E0,-5.890863363E0,6.380098149E0
4.074138333E0,-1.953359452E0,-1.485205640E0,-5.537957001E0,6.057261484E0
4.084219333E0,-1.797917656E0,-1.383888010E0,-4.035048332E0,4.629175841E0
4.094300333E0,-9.125515580E-1,-1.375572685E0,-2.063112421E0,2.642230766E0
4.104380333E0,2.299534500E-1,-1.553022231E0,6.853214487E-2,1.571449425E0
4.114461333E0,1.063009188E0,-1.946774318E0,1.035566304E0,2.447920822E0
4.124542333E0,1.404721640E0,-2.162616683E0,1.402622782E-1,2.582600880E0
4.134623333E0,1.714606528E0,-2.190842947E0,-1.889424681E0,3.362973980E0
4.144704333E0,2.125615502E0,-2.239020495E0,-2.481668251E0,3.961077044E0
4.154785333E0,2.541258979E0,-2.517373688E0,-1.130666150E0,3.751476167E0
4.164866333E0,2.848865207E0,-3.365594180E0,6.365857103E-1,4.455165375E0
4.174947333E0,3.003511782E0,-4.115908307E0,1.767395775E0,5.393094849E0
4.185027333E0,3.108889133E0,-4.412142870E0,2.014380410E0,5.761069761E0
4.195108333E0,3.751057838E0,-4.568910815E0,2.227975105E0,6.317377146E0
4.205189333E0,4.446401122E0,-4.854399365E0,2.449458278E0,7.023924971E0
4.215270333E0,4.813895702E0,-5.030174269E0,2.706404230E0,7.469997916E0
4.225351333E0,5.007290021E0,-5.251325905E0,2.994858488E0,7.849748689E0
4.235432333E0,5.061172698E0,-5.631534086E0,3.282855493E0,8.252683530E0
4.245513333E0,4.812871855E0,-5.642880608E0,3.482015167E0,8.193306211E0
4.255593333E0,4.317106320E0,-5.388376454E0,2.790310605E0,7.447002153E0
4.265674333E0,3.858037911E0,-5.104631544E0,1.332789778E0,6.535904552E0
4.275755333E0,3.475511309E0,-4.688228513E0,1.961407743E-1,5.839275353E0
4.285836333E0,3.044368909E0,-4.512769943E0,-4.572797459E-1,5.462817898E0
4.295917333E0,2.364099163E0,-3.773837421E0,-8.101124328E-1,4.526267323E0
4.305998333E0,1.584007797E0,-2.599409539E0,-8.513189310E-1,3.160815492E0
4.316079333E0,8.561668575E-1,-1.170041885E0,-1.000090224E0,1.761306378E0
4.326160333E0,3.862939632E-1,2.878654432E-1,-1.013734701E0,1.122384775E0
4.336240333E0,2.409114245E-1,1.550663465E0,-1.108895797E0,1.921521632E0
4.346321333E0,2.855943847E-1,2.066165106E0,-1.554257163E0,2.601214664E0
4.356402333E0,1.120367450E-1,2.148594475E0,-9.203575909E-1,2.340100114E0
4.366483333E0,-2.300247860E-1,2.757758571E0,6.657956222E-1,2.846300678E0
4.376564333E0,-5.140696585E-2,4.028783625E0,1.464587772E0,4.287045313E0
4.386645333E0,6.679853314E-1,5.085784798E0,1.784592437E0,5.431038720E0
4.396726333E0,1.901452550E0,5.003272984E0,1.240495571E0,5.494278079E0
4.406807333E0,3.354799635E0,4.558816182E0,-8.807821736E-2,5.660851821E0
4.416887333E0,4.697979915E0,4.416435311E0,-1.123560029E0,6.545097652E0
4.426968333E0,5.704895008E0,4.227387228E0,-1.375415541E0,7.232454476E0
4.437049333E0,6.036822145E0,3.430336305E0,-1.035265465E0,7.020128443E0
4.447130333E0,5.600931514E0,2.477747692E0,-8.919699436E-1,6.189125773E0
4.457211333E0,4.530657161E0,1.844252163E0,-1.383753086E0,5.083590557E0
4.467292333E0,3.195200468E0,1.275067819E0,-1.253914931E0,3.661612572E0
4.477373333E0,1.870560540E0,4.264386070E-1,-8.893090220E-1,2.114643506E0
4.487453333E0,2.923929423E-1,-3.982801706E-1,-8.450416526E-1,9.788851422E-1
4.497534333E0,-1.704527682E0,-7.168622071E-1,-7.407486677E-1,1.991987608E0
4.507615333E0,-2.733963912E0,-9.027282357E-1,-9.159932292E-1,3.021344160E0
4.517696333E0,-3.085892034E0,-1.244260009E0,-2.277553939E0,4.032141436E0
4.527777333E0,-2.891408379E0,-1.010881845E0,-3.094714021E0,4.354236947E0
4.537858333E0,-2.177866806E0,-7.919328547E-1,-2.913032260E0,3.722367313E0
4.547939333E0,-9.162364733E-1,-1.423202934E0,-2.324476967E0,2.875445885E0
4.558020333E0,-8.344152153E-2,-1.888258308E0,-1.372313447E0,2.335749584E0
4.568100333E0,9.301241952E-1,-1.947999895E0,-1.547398964E0,2.655989112E0
4.578181333E0,1.325141035E0,-9.693531650E-1,-2.387425752E0,2.897489611E0
4.588262333E0,1.092431792E0,9.509970009E-1,-2.280667581E0,2.701711889E0
4.598343333E0,8.159859610E-1,2.217695700E0,-1.825865008E0,2.986266956E0
4.608424333E0,8.770063341E-1,2.616814946E0,-1.080531539E0,2.963850364E0
4.618505333E0,1.078418940E0,2.447707037E0,-2.122817025E-1,2.683154985E0
4.628586333E0,8.808602339E-1,1.902961716E0,-1.198690903E-1,2.100368216E0
4.638666333E0,-2.753839767E-1,9.279385060E-1,-4.280451295E-1,1.058361393E0
4.648747333E0,-1.533512996E0,-1.126805234E-1,-7.613007537E-1,1.715790736E0
4.658828333E0,-2.206494189E0,-1.152828852E0,-8.722265276E-1,2.637879846E0
4.668909333E0,-2.173017710E0,-2.042656376E0,-1.034318655E0,3.156622581E0
4.678990333E0,-1.820537025E0,-2.406204670E0,-1.487002197E0,3.363829887E0
4.689071333E0,-1.473549215E0,-2.393624970E0,-1.848095537E0,3.363962679E0
4.699152333E0,-1.252312794E0,-2.179605768E0,-1.331529703E0,2.844633542E0
4.709232333E0,-1.111998914E0,-1.527127837E0,-4.354526746E-1,1.938628393E0
4.719313333E0,-8.972014475E-1,-5.041627210E-1,4.955252141E-1,1.142232780E0
4.729394333E0,-8.054989797E-1,1.387216830E-1,1.231331230E0,1.477920468E0
4.739475333E0,-1.029418103E0,2.856107569E-1,1.241756816E0,1.638058340E0
4.749556333E0,-1.672717659E0,2.411520374E-1,8.400209409E-1,1.887266238E0
4.759637333E0,-2.621859924E0,4.987049299E-1,7.985489792E-1,2.785773957E0
4.769718333E0,-3.858539602E0,8.767443788E-1,1.182596150E0,4.129835617E0
4.779799333E0,-5.000849898E0,3.995472622E-1,1.875590023E0,5.355929018E0
4.789879333E0,-5.198119751E0,-1.003776893E0,2.187605343E0,5.728318613E0
4.799960333E0,-4.606193247E0,-2.652030387E0,1.251264389E0,5.460397785E0
4.810041333E0,-3.872961760E0,-3.670446954E0,2.069382244E-1,5.339928563E0
4.820122333E0,-3.119053348E0,-4.077776860E0,2.514624327E-1,5.140038061E0
4.830203333E0,-1.937101854E0,-4.159082978E0,8.899275112E-1,4.673575268E0
4.840284333E0,-8.359378302E-1,-3.955882879E0,1.633371745E0,4.360700020E0
4.850365333E0,-3.736721635E-2,-2.891748102E0,2.826230051E0,4.043659196E0
4.860445333E0,1.641474232E0,-1.186787142E0,4.223790898E0,4.684368786E0
4.870526333E0,5.259461721E0,2.636199635E-1,-1.404453837E0,5.450130610E0
4.880607333E0,8.950946957E0,2.805326255E0,-8.119194564E0,1.240607219E1
4.890688333E0,9.996299307E0,6.729954012E0,-8.132588196E0,1.453813164E1
4.900769333E0,8.166550578E0,8.577381213E0,-4.633993541E0,1.271762214E1
4.910850333E0,6.044335232E0,8.456499385E0,-1.218985712E0,1.046576784E1
4.920931333E0,3.016099083E-1,5.228716477E0,3.516433340E0,6.308387113E0
4.931011333E0,-3.768030551E0,2.158849906E0,4.366156273E0,6.158084747E0
4.941092333E0,-4.042885355E0,6.008224583E-1,-4.360795546E0,5.976825864E0
4.951173333E0,-3.667858391E0,-2.736736661E-1,-8.830998344E0,9.566327102E0
4.961254333E0,-3.939873787E0,-3.164004403E-1,-8.664853805E0,9.523781085E0
4.971335333E0,-4.429331930E0,4.526113290E-1,-7.987940944E0,9.145000760E0
4.981416333E0,-4.318755235E0,2.160977708E0,-6.018145553E0,7.716187358E0
4.991497333E0,-2.524684462E0,4.075805764E0,-2.977653933E0,5.643814951E0
5.001578333E0,3.893421167E-1,4.130123473E0,-4.684792104E-1,4.174802985E0
5.011658333E0,2.533017329E0,2.255637698E0,-1.340771227E0,3.647155836E0
5.021739333E0,3.138860791E0,7.288817436E-1,-3.380401669E0,4.670206752E0
5.031820333E0,2.721575416E0,3.385958862E-1,-3.921629890E0,4.785478127E0
5.041901333E0,1.714008358E0,3.238983250E-1,-3.935621692E0,4.304863863E0
5.051982333E0,5.930485851E-1,-1.353753215E-1,-3.868792110E0,3.916322956E0
5.062063333E0,-3.925230020E-1,-6.599196821E-1,-3.764808735E0,3.842310907E0
5.072144333E0,-9.167247158E-1,-1.049809098E0,-3.447322175E0,3.718402012E0
5.082224333E0,-1.046129445E0,-1.065472620E0,-3.012063335E0,3.361866186E0
5.092305333E0,-7.853693551E-1,-6.531012440E-1,-2.678025938E0,2.866211643E0
5.102386333E0,-4.106289053E-1,1.719145721E-1,-2.372801281E0,2.414198964E0
5.112467333E0,-3.352588803E-1,7.629031831E-1,-1.602207840E0,1.805959509E0
5.122548333E0,-5.373462546E-1,1.174420280E0,-1.081219756E0,1.684351553E0
5.132629333E0,-7.571571243E-1,1.328428924E0,-8.627128154E-1,1.755643392E0
5.142710333E0,-7.892174077E-1,1.256574245E0,-6.558332093E-1,1.622331701E0
5.152790333E0,-8.287229508E-1,1.182715725E0,-1.514324335E-1,1.452077821E0
5.162871333E0,-7.617325705E-1,6.900474608E-1,-1.845072088E-1,1.044243706E0
5.172952333E0,-4.437750167E-1,2.267784119E-2,2.552353486E-2,4.450865093E-1
5.183033333E0,6.300725698E-2,-3.177967554E-1,4.738366487E-1,5.740085904E-1
5.193114333E0,5.141836792E-1,-6.777846801E-1,7.399586358E-1,1.127526368E0
5.203195333E0,1.080033941E0,-6.967097783E-1,9.496742877E-1,1.598048523E0
5.213276333E0,1.856036641E0,-4.872309387E-1,9.631282192E-1,2.147063568E0
5.223356333E0,2.043835174E0,-6.750733262E-1,1.164218643E0,2.447118972E0
5.233437333E0,1.805078741E0,-7.858628601E-1,1.032939881E0,2.223253133E0
5.243518333E0,1.646889338E0,-5.093591416E-1,1.047115871E0,2.016963776E0
5.253599333E0,1.461007815E0,-3.967458612E-1,1.631703535E0,2.225849846E0
5.263680333E0,1.265527502E0,-5.358821118E-1,2.034044597E0,2.454804863E0
5.273761333E0,1.131568668E0,-5.122283703E-1,2.295116343E0,2.609671356E0
5.283842333E0,1.228907852E0,-5.869405836E-1,2.272715076E0,2.649518366E0
5.293922333E0,1.605373230E0,-9.205487949E-1,1.783657467E0,2.570227082E0
5.304003333E0,2.066823210E0,-1.205359068E0,1.848077411E0,3.023249706E0
5.314084333E0,2.463298346E0,-1.528293772E0,2.081586553E0,3.568826581E0
5.324165333E0,2.585669459E0,-1.772685167E0,1.605721432E0,3.522277753E0
5.334246333E0,2.591650869E0,-2.035388287E0,1.530264283E0,3.633341228E0
5.344327333E0,2.461835957E0,-2.562111905E0,1.871781439E0,4.016045249E0
5.354408333E0,2.368600934E0,-3.096018827E0,2.146935620E0,4.450273645E0
5.364488333E0,2.508076908E0,-3.638721131E0,2.374385877E0,5.016816674E0
5.374569333E0,2.711063876E0,-4.051396562E0,2.654347054E0,5.550607149E0
5.384650333E0,2.846445630E0,-4.292691856E0,2.551313267E0,5.747926189E0
5.394731333E0,2.904422527E0,-4.382955324E0,2.530640436E0,5.835247090E0
5.404812333E0,2.926741349E0,-4.303757127E0,2.445651741E0,5.750595862E0
5.414893333E0,2.894016530E0,-3.994958652E0,2.312799493E0,5.448308710E0
5.424974333E0,2.677169321E0,-3.548697399E0,2.167319598E0,4.945479051E0
5.435054333E0,2.361082292E0,-2.800657253E0,1.881724044E0,4.118164156E0
5.445135333E0,2.149359875E0,-1.719028192E0,1.557823380E0,3.162533713E0
5.455216333E0,2.064030580E0,-3.377310830E-1,1.495460486E0,2.571125549E0
5.465297333E0,2.300313056E0,1.033020573E0,2.755734630E-1,2.536634068E0
5.475378333E0,2.812774438E0,1.798622831E0,-1.897548949E0,3.840239073E0
5.485459333E0,3.014341995E0,2.527246127E0,-3.061475816E0,4.984562651E0
5.495540333E0,3.134301425E0,3.569174933E0,-3.159433050E0,5.704811331E0
5.505620333E0,2.708026540E0,4.957221483E0,-2.750374707E0,6.282675672E0
5.515701333E0,1.258597674E0,6.754629847E0,-1.558618602E0,7.045451328E0
5.525782333E0,-3.745872527E-1,7.988973563E0,-7.127054214E-2,7.998068122E0
5.535863333E0,-1.585142449E0,7.727749788E0,7.426326406E-1,7.923528041E0
5.545944333E0,-2.675317508E0,6.283157739E0,3.684985471E-1,6.838946273E0
5.556025333E0,-3.462351565E0,4.684993833E0,-1.271886349E-1,5.826939379E0
5.566106333E0,-3.555111210E0,3.614925302E0,-7.750191987E-2,5.070750162E0
5.576186333E0,-2.817451041E0,2.987967544E0,3.789662325E-1,4.124269126E0
5.586267333E0,-1.561562675E0,2.535059177E0,1.106250517E0,3.176286074E0
5.596348333E0,-5.424573058E-1,1.912339481E0,1.473103073E0,2.474133157E0
5.606429333E0,6.098002732E-2,1.444386227E0,1.397816663E0,2.010935494E0
5.616510333E0,3.075460017E-1,1.033605879E0,1.009496566E0,1.477162474E0
5.626591333E0,2.584896165E-1,5.229030472E-1,4.184383003E-1,7.178684349E-1
5.636672333E0,6.158579886E-2,1.237855554E-3,-1.241890863E-1,1.386263758E-1
5.646753458E0,-2.376723593E-1,-3.212390113E-1,-5.792393620E-1,7.037051167E-1
5.656834458E0,-5.584511948E-1,-5.708566475E-1,-1.118609338E0,1.374420569E0
5.666915458E0,-7.674032003E-1,-8.053142077E-1,-1.487723597E0,1.857622175E0
5.676996458E0,-8.925318611E-1,-1.088034101E0,-1.512244334E0,2.065747868E0
5.687077458E0,-1.079559147E0,-1.263112017E0,-1.614056053E0,2.316479411E0
5.697158458E0,-1.317670047E0,-1.357477891E0,-2.095660801E0,2.823259601E0
5.707239458E0,-1.600958290E0,-1.406175842E0,-2.456225261E0,3.251682715E0
5.717319458E0,-1.760774388E0,-1.510380827E0,-2.443003537E0,3.368952800E0
5.727400458E0,-1.759906077E0,-1.382498127E0,-2.159269444E0,3.109825558E0
5.737481458E0,-1.667140585E0,-1.080304667E0,-1.809714706E0,2.687281753E0
5.747562458E0,-1.613327490E0,-6.171373594E-1,-1.597488260E0,2.352796815E0
5.757643458E0,-1.661237236E0,1.387134969E-1,-1.108113440E0,2.001715760E0
5.767724458E0,-1.733799428E0,8.438771796E-1,-5.941265193E-1,2.017715409E0
5.777805458E0,-1.742074993E0,1.431656839E0,-3.504037535E-1,2.281939827E0
5.787885458E0,-1.743922713E0,1.770019421E0,-3.745112389E-1,2.512865664E0
5.797966458E0,-1.809950641E0,1.850827357E0,-5.322059673E-1,2.642863299E0
5.808047458E0,-1.963490338E0,1.642263606E0,-8.490355933E-1,2.696884406E0
5.818128458E0,-1.972485695E0,1.486692002E0,-1.160208915E0,2.728926099E0
5.828209458E0,-1.977987925E0,1.275556061E0,-9.951288611E-1,2.555339693E0
5.838290458E0,-1.932866131E0,9.181151837E-1,-9.256072211E-1,2.331449270E0
5.848371458E0,-1.613408766E0,3.433946961E-1,-1.098185160E0,1.981670611E0
5.858451458E0,-1.185648104E0,-1.600289369E-1,-1.324422704E0,1.784787435E0
5.868532458E0,-8.393029028E-1,-7.421297801E-1,-1.202918440E0,1.643836594E0
5.878613458E0,-5.557252228E-1,-1.371985418E0,-7.151279229E-1,1.643953301E0
5.888694458E0,-3.738768160E-1,-1.922955685E0,-2.741484600E-1,1.978054554E0
5.898775458E0,-1.873775339E-1,-2.368674316E0,1.607206625E-1,2.381503619E0
5.908856458E0,6.569931507E-3,-2.694290553E0,7.590679944E-1,2.799183626E0
5.918936458E0,1.412582052E-1,-2.608013717E0,1.525329526E0,3.024618917E0
5.929017458E0,2.856867707E-1,-1.823792170E0,2.064871117E0,2.769752253E0
5.939098458E0,3.537378359E-1,-9.182391447E-1,2.301261767E0,2.502818272E0
5.949179458E0,5.158536440E-1,-2.255651146E-1,2.783409137E0,2.839780101E0
5.959260458E0,6.856275505E-1,5.894461155E-2,3.052860528E0,3.129459540E0
5.969341458E0,8.964354622E-1,7.181140959E-2,2.818518158E0,2.958512806E0
5.979422458E0,1.088090819E0,1.101580346E-1,2.682457543E0,2.896835324E0
5.989502458E0,8.696698326E-1,-6.889540315E-2,2.940938973E0,3.067603990E0
5.999583458E0,3.832177430E-1,-5.654941660E-1,2.623719923E0,2.711188987E0
6.009664458E0,-2.446170974E-1,-9.203289396E-1,2.110416834E0,2.315319005E0
6.019745458E0,-9.521582580E-1,-1.061908157E0,1.928195375E0,2.398372716E0
6.029826458E0,-1.530895783E0,-1.153373228E0,1.933095927E0,2.722273234E0
6.039907458E0,-1.660335011E0,-1.353158553E0,1.733933914E0,2.755771623E0
6.049988458E0,-1.317522697E0,-1.805383381E0,1.304574331E0,2.587892849E0
6.060068458E0,-7.749402612E-1,-2.172297918E0,8.914197206E-1,2.472658442E0
6.070149458E0,-1.543910515E-1,-2.090293642E0,9.265933540E-1,2.291667373E0
6.080230458E0,-1.331890476E-1,-1.263319008E0,1.997835129E0,2.367500674E0
6.090311458E0,-4.839816409E-1,-5.616502064E-1,3.245035703E0,3.328655268E0
6.100392458E0,-7.152097839E-1,-1.056545091E-1,1.725301085E0,1.870655432E0
6.110473458E0,-4.565008968E-1,1.393093282E0,-1.885023336E0,2.387972977E0
6.120553458E0,-1.727852225E-1,3.640993359E0,-2.733887898E0,4.556405427E0
6.130634458E0,-4.582702643E-1,6.027729725E0,3.440694648E-1,6.054908840E0
6.140715458E0,-4.168366018E-1,6.334712639E0,4.516958596E0,7.791357516E0
6.150796458E0,3.957720074E-1,4.122682307E0,5.027295100E0,6.513588942E0
6.160877458E0,3.665642881E-1,1.732580869E0,8.355063057E-1,1.958130902E0
6.170958458E0,-4.754832977E-1,3.640838993E-1,-3.789370842E0,3.836401025E0
6.181039458E0,-8.685261172E-1,-1.187692875E0,-5.841555548E0,6.024012218E0
6.191119458E0,-8.026013920E-1,-1.503657113E0,-4.978482544E0,5.262170859E0
6.201200458E0,-5.434340832E-1,4.868771821E-1,-3.571911137E0,3.645671292E0
6.211281458E0,-4.421079755E-1,3.175095402E0,-2.263551319E0,3.924328586E0
6.221362458E0,-5.251846308E-1,4.277039444E0,-2.782887857E0,5.129653997E0
6.231443458E0,-6.549834627E-1,3.515768219E0,-4.075913060E0,5.422425360E0
6.241524458E0,-6.621971726E-1,2.409656866E0,-4.230007073E0,4.913034820E0
6.251605458E0,-8.256490695E-1,1.768606149E0,-3.152001824E0,3.707395257E0
6.261685458E0,-1.362868440E0,8.126273203E-1,-1.952252282E0,2.515762810E0
6.271766458E0,-1.863452665E0,5.288777322E-1,-2.120502989E0,2.872055086E0
6.281847458E0,-2.282988049E0,2.690526116E-1,-2.856479744E0,3.666592460E0
6.291928458E0,-2.631691432E0,-6.245586455E-2,-3.279969308E0,4.205698419E0
6.302009458E0,-2.967132161E0,-1.918933386E-1,-3.367986568E0,4.492664002E0
6.312090458E0,-3.140317917E0,-1.055071592E-2,-3.044563622E0,4.373908502E0
6.322170458E0,-3.167080039E0,1.635629940E-1,-2.258738768E0,3.893462424E0
6.332251458E0,-2.880733702E0,5.097438884E-1,-1.682008300E0,3.374554403E0
6.342332458E0,-2.284232336E0,7.916323078E-1,-1.861419003E0,3.051111237E0
6.352413458E0,-1.528130050E0,1.047750878E0,-2.163377405E0,2.848361836E0
6.362494458E0,-7.956692255E-1,1.334538095E0,-2.316759374E0,2.789526024E0
6.372575458E0,-4.509390253E-1,1.514135908E0,-1.817811638E0,2.408400445E0
6.382656458E0,-4.116615236E-1,1.418719874E0,-8.422475606E-1,1.700474123E0
6.392736458E0,-3.263196570E-1,1.223379602E0,-7.150883080E-1,1.454129794E0
6.402817458E0,2.304972410E-3,3.419036561E-1,-2.005706066E0,2.034640078E0
6.412898458E0,2.526149189E-1,-3.989882684E-1,-2.468493889E0,2.513258446E0
6.422979458E0,-5.805700421E-1,1.662842882E-1,-9.110605180E-1,1.093043140E0
6.433060458E0,-1.479908647E0,7.196951830E-1,9.414426506E-2,1.648318508E0
6.443141458E0,-1.125032358E0,1.922985506E-1,-2.796635538E-1,1.175112013E0
6.453221458E0,-4.362139821E-1,-2.009974533E-1,-1.669319258E0,1.737040414E0
