"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.138300167E0,6.394748926E-1,-7.488084698E-1,-1.411556596E0,1.721085206E0
3.148381167E0,4.139811140E-1,-5.532372326E-1,-1.158058748E0,1.348536934E0
3.158462167E0,9.629837930E-2,-2.667950016E-1,-8.220058157E-1,8.695668529E-1
3.168543167E0,-1.328110251E-1,-1.201602817E-3,-5.645032091E-1,5.799173091E-1
3.178623167E0,-2.996344265E-1,1.864156669E-1,-4.186653916E-1,5.475511853E-1
3.188704167E0,-3.559214786E-1,2.266930425E-1,-4.212989044E-1,5.962907020E-1
3.198785167E0,-3.970934781E-1,2.773088801E-1,-2.177181512E-1,5.310222582E-1
3.208866167E0,-2.097147748E-1,2.476079482E-1,-7.235534683E-2,3.324534238E-1
3.218946458E0,4.094600469E-2,7.482038677E-2,-7.772484496E-2,1.153941814E-1
3.229027458E0,1.919529802E-1,-1.404910505E-2,2.162328853E-1,2.894822700E-1
3.239108458E0,3.852215838E-1,-1.290503883E-1,2.797114279E-1,4.932424904E-1
3.249189458E0,5.610151988E-1,-2.977349585E-1,2.661499806E-1,6.886363126E-1
3.259269458E0,6.414111981E-1,-4.336476392E-1,2.923402443E-1,8.275997936E-1
3.269350458E0,6.571475172E-1,-5.859711152E-1,3.517947330E-1,9.481374064E-1
3.279431458E0,6.667884064E-1,-7.411006701E-1,4.952100492E-1,1.113135201E0
3.289512458E0,6.633771408E-1,-7.200951326E-1,6.736437551E-1,1.188445262E0
3.299593458E0,7.158784130E-1,-6.241762376E-1,8.399940437E-1,1.267938434E0
3.309673458E0,8.570895481E-1,-4.454555064E-1,1.026805567E0,1.409738548E0
3.319754458E0,9.111415020E-1,-4.009324676E-1,1.179601498E0,1.543497773E0
3.329835458E0,9.297680998E-1,-4.144541538E-1,1.242887083E0,1.606551980E0
3.339916458E0,1.001821584E0,-2.709652358E-1,1.349767168E0,1.702627397E0
3.349996458E0,1.030721155E0,-1.538115925E-1,1.296573293E0,1.663474199E0
3.360077458E0,1.046482033E0,-1.231365144E-1,1.243653653E0,1.630018912E0
3.370158458E0,1.163464937E0,-2.531552017E-2,1.094894639E0,1.597837854E0
3.380239458E0,1.348817873E0,6.181676388E-3,8.171624207E-1,1.577054942E0
3.390319458E0,1.429145167E0,2.480763102E-1,5.139357207E-1,1.538872214E0
3.400400458E0,1.328802561E0,9.177631813E-1,1.221284910E-1,1.619543415E0
3.410481458E0,1.276794794E0,1.742863197E0,-2.643491113E-1,2.176616072E0
3.420562458E0,1.465713946E0,2.318861886E0,-3.988725301E-1,2.772099766E0
3.430643458E0,1.591876979E0,2.437918214E0,-4.211907675E-1,2.941924404E0
3.440723458E0,1.192015429E0,2.438340967E0,-2.575873911E-1,2.726308625E0
3.450804458E0,4.502361900E-1,2.247745711E0,-3.780096281E-1,2.323352036E0
3.460885458E0,-2.802050060E-1,1.885996020E0,-6.390229028E-1,2.010931650E0
3.470966458E0,-6.401657411E-1,1.390733346E0,-1.012531929E0,1.835530529E0
3.481046458E0,-1.070583671E0,9.915988970E-1,-1.185673832E0,1.880223445E0
3.491127458E0,-1.441914609E0,8.319816041E-1,-1.055494346E0,1.971136587E0
3.501208458E0,-1.594439522E0,5.815342480E-1,-7.884385586E-1,1.871377789E0
3.511289458E0,-1.502977667E0,2.917760611E-1,-4.903188898E-1,1.607634209E0
3.521369458E0,-1.162667962E0,7.980455339E-2,-3.636155373E-1,1.220811949E0
3.531450458E0,-7.246647316E-1,-6.012516439E-2,-3.492856928E-1,8.066935625E-1
3.541531458E0,-3.682667050E-1,-1.631162667E-1,-1.236043648E-1,4.213138040E-1
3.551612458E0,-1.404167908E-1,-1.806497276E-1,-5.025506437E-2,2.342579150E-1
3.561693458E0,1.027297318E-2,-6.880067825E-2,-2.233870268E-1,2.339675855E-1
3.571773458E0,9.898751378E-3,1.718900138E-1,-3.893099570E-1,4.256834561E-1
3.581854458E0,-2.672964004E-1,5.204653430E-1,-4.175255500E-1,7.187900415E-1
3.591935458E0,-6.188312978E-1,8.662895572E-1,-4.188440971E-1,1.144045519E0
3.602016458E0,-9.839595097E-1,1.343684894E0,-2.478506076E-1,1.683774135E0
3.612096458E0,-1.277843492E0,1.824088624E0,-1.852047086E-2,2.227223901E0
3.622177458E0,-1.329254843E0,1.764563969E0,-1.332387489E-1,2.213223216E0
3.632258458E0,-1.321860454E0,1.339900576E0,-5.464446683E-1,1.959910812E0
3.642339458E0,-1.384609264E0,7.032867265E-1,-7.407154848E-1,1.720585500E0
3.652419458E0,-1.519586391E0,9.571365774E-2,-6.552411787E-1,1.657602155E0
3.662500458E0,-1.543195986E0,-2.227835941E-1,-5.430274093E-1,1.651049711E0
3.672581458E0,-1.527511999E0,-4.288505834E-1,-4.125086389E-1,1.639319709E0
3.682662458E0,-1.450795945E0,-4.944551736E-1,-2.989527874E-1,1.561623374E0
3.692742458E0,-1.307744106E0,-4.056581873E-1,-2.351187341E-1,1.389256647E0
3.702823458E0,-1.171697524E0,-3.759987706E-1,-2.044147123E-1,1.247411536E0
3.712904458E0,-1.033120560E0,-3.461113125E-1,-2.798565120E-1,1.124922575E0
3.722985458E0,-8.936858091E-1,-2.336126375E-1,-3.513933948E-1,9.882947473E-1
3.733066458E0,-7.763292673E-1,-1.819197428E-1,-3.044412763E-1,8.535024399E-1
3.743146458E0,-7.224117994E-1,-2.249032098E-1,-1.446750256E-1,7.703188462E-1
3.753227458E0,-7.573755178E-1,-3.197035325E-1,5.453668803E-2,8.238945770E-1
3.763308458E0,-8.733743361E-1,-4.695588988E-1,2.802664018E-1,1.030445315E0
3.773389458E0,-9.119805774E-1,-8.016825020E-1,4.858660524E-1,1.307849085E0
3.783469458E0,-7.250515249E-1,-1.359824379E0,6.399262977E-1,1.668630493E0
3.793550458E0,-3.728938991E-1,-1.730125623E0,6.935610527E-1,1.900897542E0
3.803631458E0,-2.508250862E-2,-1.811467409E0,7.059014551E-1,1.944309690E0
3.813712458E0,3.775336647E-1,-1.679098141E0,7.470863186E-1,1.876177018E0
3.823792458E0,6.869297254E-1,-1.724527498E0,8.111067519E-1,2.025774347E0
3.833873458E0,8.988603026E-1,-1.776721500E0,7.879257578E-1,2.141381827E0
3.843954458E0,1.019869892E0,-1.683875316E0,9.838149373E-1,2.200786793E0
3.854035458E0,7.902041253E-1,-1.670572901E0,1.319915670E0,2.270994001E0
3.864115458E0,5.126748052E-1,-1.853253366E0,1.431387574E0,2.397134515E0
3.874196458E0,3.057713717E-1,-2.062501241E0,1.715561963E0,2.700103766E0
3.884277458E0,2.273338974E-1,-2.127524618E0,1.940780337E0,2.888714250E0
3.894358458E0,2.724416578E-1,-2.145914111E0,1.840854346E0,2.840407814E0
3.904439458E0,6.301339656E-2,-1.991784430E0,1.733319957E0,2.641131193E0
3.914519458E0,-2.986170110E-1,-1.335953706E0,1.860502452E0,2.309851467E0
3.924600458E0,-6.628041136E-1,3.067139429E-1,1.920886940E0,2.055039993E0
3.934681458E0,-7.070228049E-1,2.694508654E0,1.175270319E0,3.023494412E0
3.944762458E0,-1.310264549E-1,4.921603754E0,-5.191450417E-1,4.950642687E0
3.954842458E0,4.856837654E-1,6.258700005E0,-1.770230505E0,6.522340877E0
3.964923458E0,8.791133782E-1,6.748000858E0,-1.929718575E0,7.073342187E0
3.975004458E0,8.035851860E-1,5.456705262E0,-1.963174150E0,5.854522543E0
3.985085458E0,-4.996621192E-1,2.167144182E0,-1.771521863E0,2.843319512E0
3.995165458E0,-1.411081364E0,-7.720148993E-1,-1.575321319E0,2.251398427E0
4.005246458E0,-1.797924381E0,-2.383571852E0,-1.679311272E0,3.425497512E0
4.015327458E0,-1.915071007E0,-3.367202749E0,-2.276439167E0,4.493075405E0
4.025408458E0,-1.794511946E0,-3.787185445E0,-2.824210423E0,5.053633468E0
4.035488458E0,-1.636094794E0,-3.363186881E0,-2.715480278E0,4.621868162E0
4.045569458E0,-1.294750716E0,-2.162075815E0,-2.223283299E0,3.360645753E0
4.055650458E0,-8.106436524E-1,-4.662943983E-1,-1.818933865E0,2.045261353E0
4.065731458E0,-5.526823318E-1,9.417028517E-1,-2.041627266E0,2.315276207E0
4.075812458E0,-7.464078954E-1,1.746428829E0,-2.428612370E0,3.083066079E0
4.085892458E0,-1.061368167E0,2.423718250E0,-2.195235960E0,3.438018828E0
4.095973458E0,-1.162405129E0,3.014215695E0,-1.568287850E0,3.591129171E0
4.106054458E0,-9.467615703E-1,3.208226311E0,-1.078286354E0,3.514509211E0
4.116135458E0,-5.442012379E-1,2.737093341E0,-9.386846651E-1,2.944310420E0
4.126215458E0,-8.971792281E-2,1.611691439E0,-1.173142518E0,1.995460340E0
4.136296458E0,3.280773300E-1,5.484904629E-1,-1.379611357E0,1.520461778E0
4.146377458E0,7.167326912E-1,-2.032907313E-1,-1.395511837E0,1.581924827E0
4.156458458E0,1.135861986E0,-6.557512021E-1,-1.178122737E0,1.762998944E0
4.166538458E0,1.489371781E0,-8.449431270E-1,-1.057996223E0,2.012837102E0
4.176619458E0,1.517896253E0,-1.091966938E0,-1.213679802E0,2.229219480E0
4.186700458E0,1.124026637E0,-1.158205951E0,-1.161845989E0,1.988658596E0
4.196781458E0,7.220001554E-1,-1.040761701E0,-1.078729865E0,1.663768994E0
4.206861458E0,2.716271406E-1,-9.906686050E-1,-9.620195872E-1,1.407368919E0
4.216946167E0,-1.487461495E-1,-8.321845025E-1,-7.840566552E-1,1.152996662E0
4.227027167E0,-3.643356219E-1,-6.560599351E-1,-6.155613886E-1,9.706033726E-1
4.237108167E0,-5.735621542E-1,-5.545698130E-1,-4.068263148E-1,8.955606471E-1
4.247188167E0,-5.185079876E-1,-3.098562366E-1,-2.852933262E-1,6.680222320E-1
4.257269167E0,-2.394449428E-1,-1.565580297E-1,-1.428300098E-1,3.197572657E-1
4.267350167E0,1.319652253E-1,-1.524719954E-1,-4.131766833E-2,2.058389657E-1
4.277431167E0,6.001634771E-1,-1.750749922E-1,2.473518401E-1,6.723320496E-1
4.287512167E0,9.581308964E-1,-2.275028819E-1,6.318729275E-1,1.170058021E0
4.297592167E0,1.204090222E0,-2.914386767E-1,9.590374341E-1,1.566691599E0
4.307673167E0,1.467369878E0,-4.998106384E-1,1.166278544E0,1.939894501E0
4.317754167E0,1.654904702E0,-7.161108398E-1,1.338634070E0,2.245766123E0
4.327835167E0,1.820580587E0,-9.593819082E-1,1.461584643E0,2.524115090E0
4.337915167E0,1.850881736E0,-1.072410926E0,1.530879411E0,2.630479075E0
4.347996167E0,1.807061240E0,-1.086065344E0,1.639109033E0,2.670521799E0
4.358077167E0,1.796567827E0,-9.847781199E-1,1.705543343E0,2.665768557E0
4.368158167E0,1.903266941E0,-7.725189292E-1,1.732950997E0,2.687439246E0
4.378238167E0,2.062089305E0,-5.802899605E-1,1.968210796E0,2.909089630E0
4.388319167E0,2.374278580E0,-5.363036960E-1,1.931184472E0,3.107135963E0
4.398400167E0,2.786728893E0,-4.605828381E-1,1.412558078E0,3.158055541E0
4.408481167E0,3.049365063E0,1.410172999E-1,8.134774324E-1,3.159154744E0
4.418561167E0,2.904824523E0,1.451719805E0,-3.852888999E-1,3.270159543E0
4.428642167E0,2.378542955E0,3.006797917E0,-1.114306884E0,3.992490468E0
4.438723167E0,1.986386573E0,4.290230763E0,-1.206995630E0,4.879410832E0
4.448804167E0,1.770520527E0,4.276986235E0,-7.326473504E-1,4.686590054E0
4.458884167E0,1.317095558E0,3.369983684E0,-1.307215957E-1,3.620582671E0
4.468965167E0,3.440142086E-1,2.530166811E0,-2.345576207E-1,2.564197174E0
4.479046167E0,-5.078309718E-1,1.611280380E0,-3.469644213E-1,1.724674192E0
4.489127167E0,-8.392800987E-1,1.090180614E0,-5.859577397E-1,1.495403400E0
4.499207167E0,-1.246478735E0,5.543014258E-1,-5.828856126E-1,1.483480686E0
4.509288167E0,-2.099982770E0,3.333906949E-1,-5.031348536E-1,2.184999239E0
4.519369167E0,-2.641846291E0,3.603557146E-1,-3.168138385E-1,2.685065935E0
4.529450167E0,-2.716164110E0,3.332427603E-1,1.298040944E-1,2.739607146E0
4.539530167E0,-2.367894883E0,9.082012296E-2,3.256688619E-1,2.391910257E0
4.549611167E0,-1.724384826E0,-3.505452561E-1,6.451130703E-2,1.760836936E0
4.559692167E0,-9.724454650E-1,-8.286849439E-1,-5.132042706E-1,1.376861483E0
4.569773167E0,-1.628730226E-1,-1.037128826E0,-9.208415942E-1,1.396464488E0
4.579853167E0,4.137808469E-1,-9.632843399E-1,-9.325256467E-1,1.403116314E0
4.589934167E0,5.549621612E-1,-6.165871364E-1,-1.074229556E0,1.357251574E0
4.600015167E0,3.812861153E-1,-2.863673866E-2,-1.241756816E0,1.299291790E0
4.610096167E0,-4.409940809E-2,5.874469525E-1,-8.412371618E-1,1.026994957E0
4.620176167E0,-5.505767494E-1,1.253456510E0,-3.503294939E-1,1.413159132E0
4.630257167E0,-8.172735178E-1,1.754696208E0,-6.523680031E-2,1.936788740E0
4.640338167E0,-9.553619474E-1,1.707621444E0,-9.091353223E-2,1.958814110E0
4.650419167E0,-9.980284953E-1,1.124165216E0,-4.037315297E-1,1.556537008E0
4.660500167E0,-1.155044362E0,5.674582458E-1,-6.623497850E-1,1.447357446E0
4.670580167E0,-1.613403212E0,4.936096662E-1,-4.603192748E-1,1.748889436E0
4.680661167E0,-1.881350407E0,5.884111583E-2,-7.040090038E-1,2.009619444E0
4.690742167E0,-1.240424528E0,-1.340125694E0,-1.522479008E0,2.377505461E0
4.700823167E0,-6.640337831E-1,-1.805725443E0,-1.640187260E0,2.528200840E0
4.710903167E0,-5.104037467E-1,-1.298108187E0,-1.243704523E0,1.868795813E0
4.720984167E0,-5.224054492E-1,-6.623924696E-1,-6.209275246E-1,1.047483760E0
4.731065167E0,-5.638458359E-1,-3.097404617E-1,-2.194420566E-1,6.797176594E-1
4.741146167E0,-7.118210301E-1,-1.907946467E-3,-2.257782456E-1,7.467721442E-1
4.751226167E0,-1.008847891E0,1.876114225E-1,-2.945400399E-1,1.067579481E0
4.761307167E0,-1.267898548E0,1.552266186E-1,-3.458496496E-1,1.323357099E0
4.771388167E0,-1.523497301E0,-9.212288260E-3,-3.591681451E-1,1.565289318E0
4.781469167E0,-1.735698896E0,-3.082728106E-1,-2.461768422E-1,1.779967927E0
4.791549167E0,-1.831817474E0,-6.512044072E-1,-6.133875400E-2,1.945092512E0
4.801630167E0,-1.709584647E0,-9.310539025E-1,2.879987597E-1,1.967862881E0
4.811711167E0,-1.403915893E0,-1.135526941E0,6.747821349E-1,1.927623459E0
4.821792167E0,-1.126124033E0,-1.238481206E0,7.073522955E-1,1.817233696E0
4.831872167E0,-8.199372169E-1,-1.108083034E0,4.724886462E-1,1.457185840E0
4.841953167E0,-4.298162511E-1,-6.554641038E-1,4.504107293E-1,9.040160542E-1
4.852034167E0,3.577823550E-2,-3.547844875E-1,9.179485381E-1,9.847749150E-1
4.862115167E0,3.754353914E-1,-4.660821444E-1,1.421292649E0,1.542159879E0
4.872195167E0,5.820458794E-1,-7.554298568E-1,1.636671622E0,1.894240130E0
4.882276167E0,7.612583613E-1,-9.875602251E-1,1.531630193E0,1.975014060E0
4.892357167E0,9.806543711E-1,-1.211149566E0,1.493718893E0,2.158648280E0
4.902438167E0,1.084676045E0,-1.459329371E0,1.654073228E0,2.458072940E0
4.912518167E0,1.069152857E0,-1.627944360E0,1.854621322E0,2.689407169E0
4.922599167E0,1.013624189E0,-1.756672567E0,1.981049527E0,2.835117234E0
4.932680167E0,7.193724167E-1,-1.852239459E0,1.903044454E0,2.751338925E0
4.942761167E0,2.800670117E-1,-1.824382739E0,1.608820164E0,2.448491828E0
4.952841167E0,-1.120422998E-1,-1.729888811E0,1.350410362E0,2.197425066E0
4.962922167E0,-5.159726349E-1,-1.561969056E0,1.276961147E0,2.082451647E0
4.973003167E0,-8.706319919E-1,-1.294901574E0,1.177485683E0,1.954799910E0
4.983084167E0,-1.059269016E0,-4.663440996E-1,1.097138801E0,1.594754281E0
4.993164167E0,-8.882815200E-1,1.399972531E0,7.460670027E-1,1.818126266E0
5.003245167E0,-2.161049044E-1,4.045060519E0,-3.122831234E-1,4.062848346E0
5.013326167E0,5.900229433E-1,6.388159699E0,-1.162289647E0,6.519787469E0
5.023407167E0,9.279235956E-1,7.672809350E0,-1.339860815E0,7.843995954E0
5.033487167E0,9.239243925E-1,7.441340886E0,-2.093664269E0,7.785282303E0
5.043568167E0,-4.200847301E-1,3.594561204E0,-3.129876252E0,4.784711777E0
5.053649167E0,-2.315441557E0,-1.652662879E-1,-2.349536964E0,3.302863379E0
5.063730167E0,-2.676452745E0,-1.677355671E0,-1.953566444E0,3.713939040E0
5.073810167E0,-2.543022792E0,-2.521848562E0,-2.329162926E0,4.272199086E0
5.083891167E0,-2.314482614E0,-2.749728590E0,-2.543385904E0,4.403027248E0
5.093972167E0,-1.886439239E0,-2.140582035E0,-2.467379994E0,3.772096034E0
5.104053167E0,-1.262373806E0,-9.552496809E-1,-2.196315064E0,2.707376855E0
5.114133167E0,-6.967600644E-1,6.046903914E-1,-2.288909232E0,2.467839243E0
5.124214167E0,-4.488325658E-1,1.963249433E0,-2.830130728E0,3.473534072E0
5.134295167E0,-7.406445873E-1,2.660312968E0,-3.026581972E0,4.097074313E0
5.144376167E0,-1.233223682E0,2.729538154E0,-2.547864871E0,3.932281092E0
5.154456167E0,-1.519612995E0,2.427670968E0,-1.868434639E0,3.419628340E0
5.164537167E0,-1.363570398E0,1.954672737E0,-1.462447692E0,2.796215834E0
5.174618167E0,-9.535794237E-1,1.339847367E0,-1.092573441E0,1.974391402E0
5.184699167E0,-5.229223430E-1,6.159474510E-1,-8.094598836E-1,1.143706406E0
5.194779167E0,-1.966301680E-2,1.380439907E-1,-6.895650655E-1,7.035216821E-1
5.204860167E0,5.868519983E-1,-3.289105582E-1,-7.082703084E-1,9.768440269E-1
5.214937167E0,1.123559445E0,-6.103832406E-1,-8.035498103E-1,1.510180725E0
5.225018167E0,1.571531885E0,-9.332343292E-1,-1.045220496E0,2.105498673E0
5.235098167E0,1.705954695E0,-1.226853433E0,-1.181152765E0,2.410512937E0
5.245179167E0,1.572377685E0,-1.381410545E0,-1.158739071E0,2.392350918E0
5.255260167E0,1.330286877E0,-1.377076589E0,-1.123723897E0,2.220080743E0
5.265341167E0,1.096938826E0,-1.250780239E0,-1.205293725E0,2.054375564E0
5.275421167E0,8.771425742E-1,-1.174116225E0,-1.249178687E0,1.925714256E0
5.285502167E0,6.533143750E-1,-1.001754926E0,-1.031698663E0,1.579472930E0
5.295583167E0,7.436021090E-2,-5.855986476E-1,-1.508692735E-1,6.092755983E-1
5.305664167E0,-9.443981257E-1,8.983018935E-2,-1.392988032E-1,9.588333741E-1
5.315744167E0,-6.826516101E-1,-8.233055055E-2,-6.794792032E-1,9.666868820E-1
5.325825167E0,-5.997486171E-1,1.505307198E-1,-3.890605733E-2,6.195737104E-1
5.335906167E0,-3.467650312E-1,1.566603559E-1,1.914835949E-1,4.259746719E-1
5.345987167E0,9.121100932E-2,-7.726978540E-2,3.956391294E-1,4.133042326E-1
5.356067167E0,4.103514549E-1,-1.891656125E-1,5.557013954E-1,7.162234193E-1
5.366148167E0,6.567078066E-1,-2.422524834E-1,4.561180504E-1,8.354610014E-1
5.376229167E0,7.980335471E-1,-2.822106010E-1,7.758856098E-1,1.148259050E0
5.386310167E0,8.372248024E-1,-3.808197999E-1,9.405544585E-1,1.315527187E0
5.396390167E0,7.942571229E-1,-5.782264781E-1,8.666281110E-1,1.310051343E0
5.406471167E0,7.077937603E-1,-7.710506934E-1,9.927065058E-1,1.442552386E0
5.416552167E0,6.960744783E-1,-9.158236599E-1,1.115786156E0,1.602570249E0
5.426633167E0,7.516829610E-1,-8.519387358E-1,8.379855251E-1,1.411753032E0
5.436713167E0,9.153707930E-1,-6.566072345E-1,8.324949896E-1,1.400744322E0
5.446794167E0,1.271795425E0,-4.990908462E-1,7.188484331E-1,1.543793491E0
5.456875167E0,1.628419154E0,-3.793889862E-1,5.222095674E-1,1.751681414E0
5.466956167E0,1.798473434E0,-3.733119750E-1,6.262970227E-1,1.940648470E0
5.477036167E0,1.848831117E0,-5.740123898E-1,8.794849688E-1,2.126302080E0
5.487117167E0,1.872374346E0,-8.784371477E-1,1.085591646E0,2.335796810E0
5.497198167E0,1.909483408E0,-1.148092023E0,1.325606473E0,2.592580703E0
5.507279167E0,2.007171670E0,-1.212945830E0,1.520739754E0,2.795107351E0
5.517359167E0,2.194565577E0,-9.033538878E-1,1.706491177E0,2.923059776E0
5.527440167E0,2.274759847E0,-2.389546537E-1,1.827016910E0,2.927391753E0
5.537521167E0,2.202158478E0,8.171296763E-1,1.309027278E0,2.689006375E0
5.547602167E0,2.330457792E0,2.070138289E0,-2.672844136E-1,3.128569484E0
5.557682167E0,2.467500447E0,3.750885345E0,-1.073451876E0,4.616275367E0
5.567763167E0,2.542027596E0,5.078540098E0,-2.076934508E0,6.047076217E0
5.577844167E0,2.490686411E0,4.710001205E0,-2.058034553E0,5.711666690E0
5.587925167E0,2.052832870E0,3.393004757E0,-1.445025328E0,4.220746649E0
5.598005167E0,1.246227012E0,2.432976147E0,-1.242786511E0,3.002827502E0
5.608086167E0,3.631153080E-1,1.564824836E0,-1.127374899E0,1.962524817E0
5.618167167E0,-3.652159202E-1,1.016899214E0,-1.077335451E0,1.525817274E0
5.628248167E0,-1.022591479E0,8.755451149E-1,-8.482953358E-1,1.591187468E0
5.638328167E0,-1.611658402E0,1.034720358E0,-5.963581091E-1,2.005924231E0
5.648409167E0,-1.944874558E0,1.184434222E0,-2.287055080E-1,2.288608241E0
5.658490167E0,-2.217067417E0,9.299522871E-1,-6.349908091E-2,2.405042893E0
5.668571167E0,-2.362121049E0,2.989593655E-1,-1.593969990E-1,2.386294189E0
5.678651167E0,-1.971896588E0,-2.823462564E-1,-1.634688538E-1,1.998703987E0
5.688732167E0,-1.229387324E0,-8.537320769E-1,-2.315532482E-1,1.514552263E0
5.698813167E0,-4.880998349E-1,-1.073233044E0,-4.289716208E-1,1.254626346E0
5.708894167E0,3.717250407E-2,-1.093811735E0,-6.366736378E-1,1.266159243E0
5.718974167E0,7.072938234E-2,-1.027713055E0,-8.309893316E-1,1.323533165E0
5.729055167E0,-1.482941598E-1,-5.492850995E-1,-8.755059385E-1,1.044134056E0
5.739136167E0,-4.254045269E-1,-1.748054355E-1,-6.709288198E-1,8.134318859E-1
5.749217167E0,-5.328038451E-1,5.149993658E-2,-6.478462051E-1,8.403790135E-1
5.759297167E0,-5.592294592E-1,2.400574386E-1,-8.674617778E-1,1.059648573E0
5.769378167E0,-7.999432477E-1,1.714707685E-1,-1.037767927E0,1.321466494E0
5.779459167E0,-1.180287084E0,8.217150629E-2,-1.062001274E0,1.589866807E0
5.789540167E0,-1.342451717E0,1.595705152E-3,-7.604403359E-1,1.542870267E0
5.799620167E0,-1.369169692E0,-1.119332492E-1,-7.216788509E-1,1.551765143E0
5.809701167E0,-1.364066242E0,-1.590261394E-1,-7.866209516E-1,1.582636581E0
5.819782167E0,-1.265303261E0,-2.149904251E-1,-7.786503196E-1,1.501169393E0
5.829863167E0,-1.192606875E0,-3.182545924E-1,-7.423870575E-1,1.440394282E0
5.839943167E0,-1.132576436E0,-3.027068460E-1,-7.253764839E-1,1.378597788E0
5.850024167E0,-1.089347386E0,-1.928516972E-1,-5.883276893E-1,1.252995999E0
5.860105167E0,-1.151610585E0,-1.153895384E-1,-4.266486682E-1,1.233511561E0
5.870186167E0,-1.252011663E0,-2.610489428E-2,-3.018049130E-1,1.288138531E0
5.880266167E0,-1.309797941E0,-4.483294129E-2,-1.256753755E-1,1.316576978E0
5.890347167E0,-1.335175149E0,-1.071057880E-1,4.969022334E-2,1.340385559E0
5.900428167E0,-1.243894266E0,-2.960807812E-1,2.281767735E-1,1.298846185E0
5.910509167E0,-1.047106515E0,-5.943782419E-1,3.961757576E-1,1.267545967E0
5.920589167E0,-7.232482436E-1,-7.875328249E-1,5.524341175E-1,1.203527908E0
5.930670167E0,-2.970552197E-1,-9.581405443E-1,5.503206414E-1,1.144171278E0
5.940751167E0,5.871657014E-2,-1.066771871E0,4.304731858E-1,1.151849393E0
5.950832167E0,2.709307373E-1,-1.127061342E0,3.368253493E-1,1.207113105E0
5.960912167E0,4.374591467E-1,-1.171871479E0,4.855872864E-1,1.341807841E0
5.970993167E0,5.321720535E-1,-1.213943365E0,8.245226035E-1,1.560994270E0
5.981074167E0,5.265034702E-1,-1.234565910E0,9.249575955E-1,1.630001670E0
5.991155167E0,4.841140804E-1,-1.307137458E0,7.208739817E-1,1.569278202E0
6.001235167E0,5.277296314E-1,-1.395898776E0,4.262275225E-1,1.551999310E0
6.011316167E0,5.984119436E-1,-1.357827555E0,3.428520745E-1,1.522937973E0
6.021397167E0,6.107130235E-1,-1.268559283E0,5.720129344E-1,1.519674915E0
6.031478167E0,5.942861483E-1,-1.142452383E0,8.570281523E-1,1.546890664E0
6.041558167E0,5.656236818E-1,-9.691005653E-1,1.157303434E0,1.611966902E0
6.051639167E0,5.621697316E-1,-8.396455497E-1,1.354925874E0,1.690225896E0
6.061720167E0,6.794353491E-1,-8.163286078E-1,1.381247408E0,1.742374584E0
6.071800167E0,7.909742036E-1,-8.499185228E-1,1.455391272E0,1.861764067E0
6.081881167E0,8.581519872E-1,-9.738028961E-1,1.507118080E0,1.989000207E0
6.091962167E0,8.228081998E-1,-1.178420945E0,1.448110904E0,2.040273131E0
6.102043167E0,7.509532285E-1,-1.416617800E0,1.223918423E0,2.017105116E0
6.112124167E0,7.123411399E-1,-1.688943098E0,1.072079973E0,2.123514577E0
6.122204167E0,6.101952526E-1,-2.048005993E0,1.406844179E0,2.558491223E0
6.132285167E0,4.451514512E-1,-2.317381371E0,1.399098665E0,2.743336164E0
6.142366167E0,3.160402519E-1,-2.232182761E0,6.997792742E-1,2.360553400E0
6.152446167E0,1.155386424E-1,-1.313693356E0,2.215933934E-1,1.337252049E0
6.162527167E0,-1.675081104E-1,9.112593234E-1,3.116396374E-1,9.775335212E-1
6.172608167E0,-2.149953952E-1,4.281463448E0,-1.002427356E0,4.402500753E0
6.182689167E0,-1.456886405E-1,7.516319733E0,-3.231560794E0,8.182864576E0
6.192769167E0,-5.096433163E-1,9.838058449E0,-3.686027152E0,1.051826633E1
6.202850167E0,-7.323544049E-1,1.195944115E1,-3.374215899E0,1.244788772E1
6.212931167E0,-1.175541192E0,7.930408435E0,-2.791263409E0,8.489076891E0
6.223011917E0,-2.664382922E0,3.539261162E-1,-8.335448572E-1,2.814071264E0
6.233091917E0,-3.569058281E0,-2.207978797E0,-2.507642752E-1,4.204310895E0
6.243172917E0,-3.608739533E0,-3.187523074E0,-1.324547542E0,4.993769173E0
6.253253917E0,-3.056639876E0,-3.827758105E0,-1.860196058E0,5.239762286E0
6.263334917E0,-1.989806902E0,-3.695223945E0,-1.315610950E0,4.398277354E0
6.273414917E0,-7.308332518E-1,-2.960032471E0,-1.301138507E0,3.314946589E0
6.283495917E0,2.783549470E-1,-1.667918265E0,-2.487756371E0,3.008049963E0
6.293576917E0,8.785868365E-1,3.468556631E-1,-3.893791296E0,4.006723641E0
6.303657917E0,8.124551198E-1,2.493169724E0,-4.754920393E0,5.430031909E0
6.313737917E0,1.265764314E-1,3.388155661E0,-4.099738417E0,5.320101077E0
6.323818917E0,-6.569180140E-1,3.432831312E0,-2.025634839E0,4.039686695E0
6.333899917E0,-1.122221309E0,3.568594304E0,4.624328971E-2,3.741174203E0
6.343980917E0,-8.514186260E-1,2.775933471E0,1.255447779E0,3.163363627E0
