"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.265897083E0,-7.125010613E-1,6.886740668E0,2.442594671E0,7.341738453E0
8.275977083E0,2.217335804E-1,6.382154024E0,4.608225739E0,7.875074617E0
8.286057083E0,2.112793728E0,4.528574967E0,4.868052614E0,6.976376195E0
8.296137083E0,3.537962203E0,4.785875845E0,4.996491383E0,7.770888643E0
8.306217083E0,3.793145512E0,5.137593468E0,5.147201028E0,8.202225182E0
8.316297083E0,3.775232859E0,4.319152846E0,3.665275969E0,6.807474743E0
8.326377083E0,3.452813880E0,2.394378092E0,2.397705596E0,4.837764180E0
8.336457083E0,2.837954888E0,3.448892444E-1,1.875833559E0,3.419311053E0
8.346536083E0,1.748138994E0,-1.135023496E0,1.166339502E0,2.388433819E0
8.356616083E0,5.150980376E-2,-1.500635272E0,9.610030487E-2,1.504591223E0
8.366696083E0,-1.502901361E0,-1.134978472E0,-9.343031272E-1,2.102334646E0
8.376776083E0,-2.359134292E0,-6.583192992E-1,-1.440114251E0,2.841272244E0
8.386856083E0,-2.960846111E0,-4.961251384E-1,-1.312425095E0,3.276462952E0
8.396936083E0,-3.429657444E0,-2.791495836E-1,-7.331180513E-1,3.518229206E0
8.407016083E0,-3.732612796E0,6.861532152E-2,-1.937591485E-1,3.738268176E0
8.417096083E0,-3.880857547E0,4.849838537E-1,1.806603257E-1,3.915214272E0
8.427176083E0,-3.661884584E0,5.026634949E-1,4.629124419E-1,3.725098283E0
8.437256083E0,-2.708504550E0,6.120923817E-2,2.161329710E-1,2.717803696E0
8.447335083E0,-1.391011235E0,-3.800327647E-1,-4.919297612E-1,1.523591824E0
8.457415083E0,-4.046161038E-1,-7.659852505E-1,-1.211765277E0,1.489571308E0
8.467495083E0,3.888238341E-1,-1.162014243E0,-1.842383977E0,2.212654468E0
8.477575083E0,1.001176198E0,-1.341351855E0,-1.924814515E0,2.550782134E0
8.487655083E0,1.438935453E0,-1.469584803E0,-1.494848868E0,2.542594712E0
8.497735083E0,1.823277908E0,-1.594537463E0,-8.559996271E-1,2.568973999E0
8.507815083E0,2.133569177E0,-1.745906088E0,-2.062102826E-1,2.764566545E0
8.517895083E0,2.335875237E0,-1.880840530E0,3.706994390E-1,3.021802822E0
8.527975083E0,2.432602510E0,-2.005330090E0,7.596000910E-1,3.242822234E0
8.538055083E0,2.568980629E0,-1.897097543E0,9.806751287E-1,3.340713138E0
8.548135083E0,2.855960219E0,-1.471275233E0,8.965699482E-1,3.335415605E0
8.558214083E0,3.066204459E0,-1.022114346E0,1.351899648E-1,3.234903994E0
8.568294083E0,2.503768387E0,-3.515240800E-1,-1.042501833E0,2.734819077E0
8.578374083E0,1.336794389E0,6.293820137E-1,-2.457936741E0,2.867855293E0
8.588454083E0,4.682541657E-1,1.172634541E0,-3.915958090E0,4.114494075E0
8.598534083E0,2.452705237E-1,1.197453632E0,-4.675148292E0,4.832293905E0
8.608614083E0,3.835712438E-1,9.423583245E-1,-3.745100695E0,3.880843378E0
8.618694083E0,7.127576809E-1,6.300158519E-1,-1.968331248E0,2.186154475E0
8.628774083E0,1.360025816E0,2.835425967E-1,-4.922917038E-1,1.473912394E0
8.638854083E0,1.872851918E0,7.648158073E-3,1.371102269E-1,1.877879659E0
8.648934083E0,1.817567078E0,-1.081343132E-1,-4.083572620E-1,1.866011460E0
8.659014083E0,1.731921887E0,-1.513557619E-1,-8.454524195E-1,1.933197296E0
8.669094083E0,2.038090577E0,-2.657460111E-1,-1.068548328E0,2.316512394E0
8.679173083E0,2.349468260E0,-1.387596899E-1,-1.950377957E0,3.056669680E0
8.689253083E0,2.595649779E0,-2.123492378E-1,-2.810254288E0,3.831451310E0
8.699333083E0,2.753396548E0,-4.571171933E-1,-2.878440424E0,4.009434867E0
8.709413083E0,2.565133161E0,-6.984627736E-1,-2.306475729E0,3.519600641E0
8.719493083E0,2.232402471E0,-9.486312175E-1,-1.530644352E0,2.868169122E0
8.729573083E0,1.994465086E0,-7.903155148E-1,-6.777403144E-1,2.249849223E0
8.739653083E0,1.900536437E0,-4.131075400E-1,-1.899358369E-2,1.945008315E0
8.749733083E0,1.862304564E0,-1.562200606E-1,4.234594506E-1,1.916220473E0
8.759813083E0,1.775468880E0,-6.118818820E-2,3.624203664E-1,1.813113968E0
8.769893083E0,1.564597233E0,-2.482862252E-1,-2.737894410E-1,1.607660166E0
8.779973083E0,8.944015083E-1,-4.611470944E-1,-6.537941390E-1,1.200023948E0
8.790052083E0,3.309688512E-1,-4.677871925E-1,-9.055635506E-1,1.071639203E0
8.800132083E0,-3.898832034E-2,1.821781898E-1,-1.007287488E0,1.024371547E0
8.810212083E0,-3.550551405E-1,1.372729769E0,-5.363615835E-1,1.515960065E0
8.820292083E0,-5.497824783E-1,2.288822985E0,1.064783818E-1,2.356333821E0
8.830372083E0,-6.665396804E-1,2.667842427E0,6.949661386E-1,2.836306806E0
8.840452083E0,-1.067981002E0,3.125133283E0,1.673711101E0,3.702478941E0
8.850532083E0,-1.675100400E0,3.371315680E0,2.632588395E0,4.593718801E0
8.860612083E0,-2.414260671E0,3.451264660E0,2.843958224E0,5.082123643E0
8.870692083E0,-2.731420373E0,3.620668437E0,2.225125757E0,5.051839449E0
8.880772083E0,-2.351820302E0,3.685391852E0,1.333867419E0,4.570817665E0
8.890851083E0,-1.606675405E0,3.615732218E0,7.901617330E-1,4.034759088E0
8.900931083E0,-1.053446139E0,3.348304548E0,2.703735342E-1,3.520510469E0
8.911011083E0,-7.139469315E-1,2.907802802E0,-2.254943633E-1,3.002646344E0
8.921091083E0,-7.780227672E-1,2.375202733E0,-3.204782885E-1,2.519843999E0
8.931171083E0,-9.743002018E-1,1.552763785E0,-7.341707328E-2,1.834591595E0
8.941251083E0,-1.115332704E0,6.061533648E-1,-5.738693157E-2,1.270701461E0
8.951331083E0,-1.245056692E0,-1.424218011E-1,-3.101947904E-1,1.290996105E0
8.961411083E0,-1.396496361E0,-8.270073777E-1,-5.579793245E-1,1.716241305E0
8.971491083E0,-1.458136101E0,-1.439947606E0,-5.097544134E-1,2.111743251E0
8.981571083E0,-1.463832020E0,-1.910104675E0,-2.722147858E-1,2.421859810E0
8.991651083E0,-1.382540520E0,-2.027821405E0,-8.075355649E-2,2.455605643E0
9.001730083E0,-1.238882909E0,-2.035934417E0,2.446941893E-2,2.383371260E0
9.011810083E0,-9.979923888E-1,-2.042465757E0,2.315614343E-1,2.285011132E0
9.021890083E0,-6.024856257E-1,-2.149336486E0,3.875148618E-1,2.265569251E0
9.031970083E0,-5.280914644E-2,-2.280143378E0,2.380179298E-1,2.293140896E0
9.042050083E0,4.142138698E-1,-2.597942473E0,5.780676166E-2,2.631391237E0
9.052130083E0,7.636153740E-1,-2.942517722E0,1.570679069E-2,3.040027251E0
9.062210083E0,9.099192877E-1,-3.189122288E0,-9.229943197E-2,3.317675882E0
9.072290083E0,1.076157091E0,-3.201128376E0,6.835738622E-2,3.377870585E0
9.082370083E0,1.245395831E0,-3.049451017E0,3.512328887E-1,3.312631404E0
9.092450083E0,1.265628805E0,-2.981802825E0,5.895232987E-1,3.292491773E0
9.102530083E0,1.312475381E0,-2.802956963E0,6.193908763E-1,3.156391044E0
9.112609083E0,1.409341963E0,-2.299384226E0,4.963315451E-1,2.742217641E0
9.122689083E0,1.879800749E0,-1.783629985E0,-1.239819487E-1,2.594293411E0
9.132769083E0,1.938435312E0,-9.928262275E-1,-1.453071681E0,2.618139165E0
9.142849083E0,1.903111989E0,-4.484270614E-1,-3.137320050E0,3.696714645E0
9.152929083E0,2.351239673E0,-1.402343577E-1,-4.367123988E0,4.961830872E0
9.163009083E0,3.413074448E0,-9.762277365E-2,-4.275303991E0,5.471456077E0
9.173089083E0,4.555749025E0,-5.607099742E-1,-3.279275243E0,5.641178155E0
9.183169083E0,5.199432451E0,-1.293442109E0,-1.475334370E0,5.557310663E0
9.193249083E0,5.352033085E0,-2.221123922E0,1.137040346E0,5.905125771E0
9.203329083E0,5.319313821E0,-2.941365820E0,3.705144624E0,7.118625506E0
9.213409083E0,5.076237465E0,-2.382098939E0,5.922340679E0,8.155777171E0
9.223488083E0,4.257991555E0,7.530289900E-1,8.314916074E0,9.372052820E0
9.233568083E0,2.584932418E0,5.759645997E0,9.138567735E0,1.110715165E1
9.243648083E0,6.525783567E-1,9.767153358E0,7.637575783E0,1.241594568E1
9.253728083E0,-2.244086231E0,1.083345453E1,6.742208022E0,1.295596500E1
9.263807625E0,-5.817367371E0,6.883446931E0,6.464372892E0,1.109106495E1
9.273887625E0,-8.620226685E0,4.928518671E-1,6.273950129E0,1.067303431E1
9.283967625E0,-9.893519289E0,-3.758762130E0,5.026802180E0,1.171660176E1
9.294047625E0,-9.348883311E0,-4.552531595E0,2.113511473E0,1.061103642E1
9.304127625E0,-7.691781226E0,-3.356122275E0,-1.003492134E0,8.451866753E0
9.314207625E0,-6.452623497E0,-2.409458061E0,-2.445141864E0,7.308936782E0
9.324287625E0,-5.845151585E0,-2.139137188E0,-2.000199012E0,6.537774931E0
9.334366625E0,-5.306274530E0,-2.507344544E0,-7.453852905E-1,5.915988952E0
9.344446625E0,-4.495657190E0,-2.376406674E0,7.223182440E-1,5.136145042E0
9.354526625E0,-3.932744862E0,-1.621467399E0,1.887803979E0,4.653970621E0
9.364606625E0,-2.912713586E0,-5.761781985E-1,1.678461964E0,3.410735451E0
9.374686625E0,-1.578693555E0,-4.484580517E-2,9.279070772E-2,1.582053919E0
9.384766625E0,-5.457586803E-1,1.683736153E0,-1.422643940E0,2.270844722E0
9.394846625E0,4.305625751E-1,3.415756273E0,-1.736347060E0,3.855862571E0
9.404926625E0,1.523633541E0,4.588715335E0,-1.020918006E0,4.941663805E0
9.415006625E0,2.515890250E0,3.482009320E0,-1.313202775E-1,4.297829413E0
9.425086625E0,3.219566401E0,1.870589191E0,6.978616798E-1,3.788366753E0
9.435166625E0,3.732914805E0,6.548758739E-1,1.245859222E0,3.989446146E0
9.445245625E0,3.999133271E0,-2.194974589E-1,1.346816078E0,4.225536606E0
9.455325625E0,4.053969629E0,-7.947541362E-1,1.242845567E0,4.314043231E0
9.465405625E0,3.923941294E0,-1.152678578E0,1.365142422E0,4.311565495E0
9.475485625E0,3.614500210E0,-1.305330668E0,1.339709373E0,4.069806030E0
9.485565625E0,3.288644237E0,-1.296267484E0,1.305905449E0,3.768405412E0
9.495645625E0,2.920014127E0,-1.228470188E0,1.236359836E0,3.400618642E0
9.505725625E0,2.565022941E0,-9.972537392E-1,7.998090541E-1,2.865929558E0
9.515805625E0,1.751085113E0,-5.716430980E-1,2.075229643E-1,1.853683006E0
9.525885625E0,7.632846408E-1,-1.548424566E-1,-5.166547126E-1,9.346184897E-1
9.535965625E0,-1.201034175E-1,8.172711790E-2,-1.118827293E0,1.128219245E0
9.546045625E0,-8.927195567E-1,1.723513591E-1,-1.461667673E0,1.721373168E0
9.556124625E0,-1.538617908E0,1.336848915E-2,-1.489741910E0,2.141694362E0
9.566204625E0,-1.909139592E0,6.432463467E-2,-1.505676742E0,2.432285775E0
9.576284625E0,-1.939244566E0,3.635284138E-1,-1.689566996E0,2.597587155E0
9.586364625E0,-1.776751028E0,4.840202326E-1,-1.946401266E0,2.679477130E0
9.596444625E0,-1.502092252E0,2.350130457E-1,-1.993038073E0,2.506733537E0
9.606524625E0,-9.471432473E-1,-2.833221567E-1,-1.579253426E0,1.863167507E0
9.616604625E0,-1.816839539E-1,-6.216420543E-1,-1.069021295E0,1.249901769E0
9.626684625E0,4.832915964E-1,-5.198145479E-1,-8.135552734E-1,1.079652775E0
9.636764625E0,1.093819336E0,-2.174503487E-1,-1.089882991E0,1.559349328E0
9.646844625E0,1.643833876E0,-9.981489480E-2,-1.551110192E0,2.262320855E0
9.656924625E0,2.082491994E0,-2.178561455E-1,-1.704069260E0,2.699645579E0
9.667003625E0,2.385785608E0,-4.248633671E-1,-1.578872772E0,2.892286479E0
9.677083625E0,2.587168393E0,-8.082424933E-1,-1.580226987E0,3.137485228E0
9.687163625E0,2.790336041E0,-1.290707951E0,-1.845342084E0,3.585692352E0
9.697243625E0,3.022840631E0,-1.574905436E0,-2.118682897E0,4.013316562E0
9.707323625E0,3.184980705E0,-1.735983363E0,-2.145173269E0,4.214203208E0
9.717403625E0,3.305397094E0,-1.777178752E0,-1.887851341E0,4.200951911E0
9.727483625E0,3.373297886E0,-1.650592965E0,-1.514476216E0,4.049349821E0
9.737563625E0,3.390748317E0,-1.022031316E0,-9.765323764E-1,3.673600092E0
9.747643625E0,3.225854789E0,1.192516243E-1,-3.527688792E-1,3.247276697E0
9.757723625E0,2.633145050E0,1.089352648E0,-8.587929882E-2,2.850880092E0
9.767803625E0,2.054018978E0,1.438910310E0,9.144453250E-2,2.509545565E0
9.777882625E0,1.418822639E0,2.000894392E0,7.559349831E-1,2.566724322E0
9.787962625E0,7.193991677E-1,2.935887564E0,8.593459886E-1,3.142522311E0
9.798042625E0,1.644891199E-2,3.473726739E0,6.488620857E-1,3.533846350E0
9.808122625E0,-8.812977518E-1,3.377228969E0,5.772078931E-1,3.537729525E0
9.818202625E0,-2.000056925E0,3.044931119E0,9.329501545E-1,3.760615536E0
9.828282625E0,-2.873885443E0,2.959862902E0,1.409740305E0,4.359744679E0
9.838362625E0,-3.300583082E0,3.159801425E0,1.694731842E0,4.873428951E0
9.848442625E0,-3.321361455E0,3.534268225E0,1.357862054E0,5.036495126E0
9.858522625E0,-3.164660461E0,3.967458612E0,5.523934063E-1,5.104991885E0
9.868602625E0,-2.760542430E0,3.962146416E0,-2.955709040E-1,4.838032750E0
9.878682625E0,-2.114118414E0,2.983468696E0,-3.930246931E-1,3.677641981E0
9.888761625E0,-1.490541955E0,1.823706801E0,1.154233061E-2,2.355367283E0
9.898841625E0,-8.592208582E-1,9.090110689E-1,8.434257746E-2,1.253664739E0
9.908921625E0,-3.075217723E-1,5.551580429E-2,-5.203466445E-1,6.069697483E-1
9.919001625E0,1.711488244E-1,-7.717137676E-1,-1.322938389E0,1.541103513E0
9.929081625E0,4.668620533E-1,-1.453861640E0,-2.234822195E0,2.706677684E0
9.939161625E0,5.961943505E-1,-1.878879958E0,-2.917506841E0,3.521006074E0
9.949241625E0,6.370121185E-1,-2.052190261E0,-2.942238225E0,3.643354921E0
9.959321625E0,5.115971999E-1,-2.124301633E0,-2.029571477E0,2.982205476E0
9.969401625E0,3.578254051E-1,-2.288248789E0,-1.051244078E0,2.543469216E0
9.979481625E0,2.213002834E-1,-2.456052184E0,-3.474193712E-1,2.490354666E0
9.989561625E0,6.490222081E-2,-2.406950190E0,2.434476542E-1,2.420100881E0
9.999640625E0,-2.302985271E-3,-2.201801798E0,7.746034616E-1,2.334083757E0
1.000972063E1,-5.206774233E-2,-1.892717979E0,1.129810118E0,2.204895304E0
1.001980063E1,7.718203149E-2,-1.485492153E0,8.628443778E-1,1.719634968E0
1.002988063E1,3.199046036E-1,-1.074468561E0,5.492991328E-2,1.122425471E0
1.003996062E1,5.338099682E-1,-5.328503305E-1,-1.279128710E0,1.484942024E0
1.005004063E1,7.981094147E-1,-8.509745300E-2,-3.153689915E0,3.254224991E0
1.006012063E1,8.636360908E-1,5.412445933E-1,-4.223055611E0,4.344307965E0
1.007020063E1,6.818722493E-1,9.821948200E-1,-3.473634353E0,3.673661939E0
1.008028062E1,7.760211191E-1,1.108650799E0,-2.105105224E0,2.502555369E0
1.009036063E1,1.070914038E0,1.305607241E0,-1.212980256E0,2.079131609E0
1.010044063E1,1.412504576E0,1.467112015E0,-8.238036883E-1,2.196870356E0
1.011052063E1,1.883013794E0,1.420456497E0,-3.736313061E-1,2.388103423E0
1.012059963E1,2.336685954E0,8.371938121E-1,1.053143181E0,2.696313276E0
1.013067962E1,2.689089455E0,-2.628867227E-1,3.007766801E0,4.043138961E0
1.014075963E1,2.849853972E0,-1.741731176E0,4.401132563E0,5.524967239E0
1.015083963E1,2.517781532E0,-3.627468165E0,4.832998556E0,6.546420714E0
1.016091963E1,1.614889866E0,-5.286668816E0,4.043459551E0,6.848817532E0
1.017099962E1,6.831144903E-1,-6.267367918E0,2.882883139E0,6.932356109E0
1.018107963E1,-2.352270538E-1,-6.271786659E0,2.366634808E0,6.707577802E0
1.019115963E1,-1.007442513E0,-5.123979396E0,2.279217764E0,5.697801232E0
1.020123963E1,-1.446013507E0,-3.056579357E0,2.385315492E0,4.138038476E0
1.021131962E1,-1.546921247E0,-7.438547087E-1,2.357045374E0,2.915810019E0
1.022139963E1,-1.634383898E0,1.735749475E0,2.268807381E0,3.291128059E0
1.023147863E1,-1.811750122E0,3.822449418E0,2.241811956E0,4.787408370E0
1.024155863E1,-2.275544105E0,5.182947981E0,2.211929176E0,6.077308732E0
1.025163863E1,-2.758575135E0,5.389966312E0,2.078860581E0,6.401807162E0
1.026171862E1,-3.490690973E0,4.205974724E0,1.470875283E0,5.660266862E0
1.027179858E1,-4.800650882E0,4.305156366E0,1.311732785E0,6.580369528E0
1.028187858E1,-5.882676677E0,3.304514750E0,4.580030465E-1,6.762800411E0
1.029195858E1,-5.837764798E0,1.805920156E0,-1.354974114E0,6.259137344E0
1.030203858E1,-5.167037707E0,7.898635250E-1,-2.717259586E0,5.891151221E0
1.031211858E1,-4.568327263E0,5.637072569E-1,-3.190364821E0,5.600518507E0
1.032219858E1,-3.648345356E0,1.149659661E0,-1.662790257E0,4.170972621E0
1.033227858E1,-2.362123973E0,1.638519049E0,1.723308939E0,3.351741046E0
1.034235758E1,-9.755026086E-1,1.503488129E0,4.969812877E0,5.283097759E0
1.035243758E1,3.090330217E-1,1.111034709E0,6.675593618E0,6.774470435E0
1.036251758E1,1.300174593E0,4.070539176E-1,6.248718224E0,6.395516109E0
1.037259758E1,2.004378309E0,-1.219892907E-1,4.687945508E0,5.099926164E0
1.038267758E1,2.478746689E0,-4.941914642E-1,3.219824848E0,4.093370543E0
1.039275758E1,2.612473681E0,-8.138733619E-1,1.760442851E0,3.253700603E0
1.040283758E1,2.378910891E0,-1.043950773E0,2.844097205E-1,2.613415224E0
1.041291758E1,2.207745932E0,-1.210349666E0,-1.341148957E0,2.852677503E0
1.042299758E1,2.015586691E0,-1.579157531E0,-3.053884960E0,3.985290650E0
1.043307758E1,1.478695788E0,-2.219660949E0,-5.007299961E0,5.673313747E0
1.044315758E1,8.982903818E-2,-2.416438467E0,-5.338496781E0,5.860613620E0
1.045323658E1,-6.156804525E-1,-1.729955469E0,-3.040515302E0,3.551977146E0
1.046331658E1,-4.747436980E-1,-1.398435298E0,-1.763802661E0,2.300435326E0
1.047339658E1,-4.879098004E-1,-1.540584034E0,-1.289674748E0,2.067538657E0
1.048347658E1,-5.560320920E-1,-1.775478966E0,-8.470685899E-1,2.044265747E0
1.049355658E1,-4.437278004E-1,-1.857955112E0,-3.634553967E-1,1.944477150E0
1.050363658E1,-4.981302948E-1,-1.783776165E0,-1.740687229E-1,1.860185775E0
1.051371658E1,-1.728736251E-1,-1.575642185E0,-1.619064778E-1,1.593344688E0
1.052379658E1,6.022422353E-1,-1.458796105E0,-4.922565474E-1,1.653208485E0
1.053387658E1,1.316232363E0,-1.131470727E0,-1.293579519E0,2.164726683E0
1.054395658E1,1.690343506E0,-9.630106902E-1,-2.193601078E0,2.931985070E0
1.055403658E1,2.018586751E0,-9.702542210E-1,-2.549224057E0,3.393321237E0
1.056411658E1,2.415862516E0,-9.821591520E-1,-2.449557681E0,3.577898983E0
1.057419558E1,2.628321389E0,-9.193770128E-1,-2.092373496E0,3.483009369E0
1.058427558E1,2.499872972E0,-9.667301041E-1,-2.079676852E0,3.392489908E0
1.059435558E1,2.055164009E0,-1.149488922E0,-2.527282380E0,3.454298787E0
1.060443558E1,1.704207255E0,-1.459349252E0,-3.028488749E0,3.769053821E0
1.061451558E1,1.690722844E0,-1.664507584E0,-3.145596784E0,3.940039132E0
1.062459558E1,1.950578224E0,-9.398978162E-1,-2.440219678E0,3.262335879E0
1.063467558E1,2.000451027E0,9.695087010E-1,-5.622197253E-1,2.292998572E0
1.064475558E1,1.897139790E0,3.078590031E0,1.651575882E0,3.975494794E0
1.065483558E1,1.989712908E0,3.839833775E0,3.054775491E0,5.294802562E0
1.066491558E1,2.258934065E0,2.252717598E0,2.634875826E0,4.137643086E0
1.067499558E1,2.460060157E0,1.470245538E0,1.180312520E0,3.099460528E0
1.068507558E1,2.380366701E0,1.954903117E0,6.401502460E-1,3.146042620E0
1.069515458E1,1.930359576E0,2.188415768E0,1.050787922E0,3.101549116E0
1.070523458E1,1.506649134E0,2.680471829E0,9.579534334E-1,3.220651427E0
1.071531458E1,1.019979308E0,3.542881758E0,6.012007731E-1,3.735480064E0
1.072539458E1,1.870018869E-1,4.175207845E0,4.840518075E-1,4.207331269E0
1.073547458E1,-5.492605412E-1,4.283436883E0,5.005473876E-1,4.347420656E0
1.074555458E1,-1.136863468E0,4.153067363E0,7.275275284E-1,4.366889439E0
1.075563458E1,-1.429940096E0,4.101406628E0,7.429413736E-1,4.406611724E0
1.076571458E1,-1.608553531E0,3.435149149E0,9.822556311E-1,3.918229225E0
1.077579458E1,-1.703960502E0,2.477686881E0,1.431194324E0,3.330274894E0
1.078587458E1,-1.757561636E0,1.572781143E0,1.770991813E0,2.949419507E0
1.079595458E1,-1.624367472E0,1.043330968E0,1.523257565E0,2.459150829E0
1.080603358E1,-1.241304826E0,6.765327913E-1,7.015723228E-1,1.578207215E0
1.081611358E1,-5.898417527E-1,4.523762709E-1,-2.660616877E-1,7.895228973E-1
1.082619358E1,5.594387529E-2,7.351411879E-2,-1.530022793E0,1.532809118E0
1.083627358E1,3.603044418E-1,-4.981845278E-1,-2.613508930E0,2.684853077E0
1.084635358E1,2.393803310E-1,-7.938887483E-1,-2.835867432E0,2.954607652E0
1.085643358E1,1.909072422E-1,-1.157645788E0,-2.253690575E0,2.540809035E0
1.086651358E1,1.584882321E-1,-1.857420677E0,-1.543193062E0,2.420036140E0
1.087659358E1,1.873527381E-2,-2.395499003E0,-8.992544780E-1,2.558793681E0
1.088667358E1,-7.511597265E-2,-2.640597911E0,-4.307147489E-1,2.676549071E0
1.089675358E1,-2.758528366E-2,-2.719175134E0,-3.969218624E-1,2.748130514E0
1.090683358E1,3.717249950E-2,-2.986216888E0,-8.136564302E-1,3.095304489E0
1.091691358E1,1.320363878E-1,-3.393315829E0,-1.583081598E0,3.746755032E0
1.092699258E1,2.844956563E-1,-3.471712958E0,-2.552669236E0,4.318547078E0
1.093707258E1,3.889329943E-1,-3.245939682E0,-3.158988662E0,4.546053526E0
1.094715258E1,3.333104418E-1,-2.729086164E0,-2.655327047E0,3.822272736E0
1.095723258E1,4.110600644E-1,-2.181159958E0,-1.245736431E0,2.545248199E0
1.096731258E1,6.845326594E-1,-1.826391258E0,5.994331598E-2,1.951379817E0
1.097739258E1,1.126477936E0,-1.573172321E0,6.769485283E-1,2.049898291E0
1.098747258E1,1.768111767E0,-1.550396832E0,8.446069121E-1,2.498661720E0
1.099755258E1,2.409504839E0,-1.751746872E0,7.187900341E-1,3.064472187E0
1.100763258E1,2.936916674E0,-1.795516790E0,3.210695151E-1,3.457230933E0
1.101771258E1,3.225008697E0,-1.832645440E0,8.491914947E-2,3.710320965E0
1.102779258E1,3.071387723E0,-1.666472248E0,4.415618455E-1,3.522148374E0
1.103787258E1,2.519930091E0,-1.457918438E0,7.827739222E-1,3.014682214E0
1.104795158E1,1.657668096E0,-1.172930410E0,4.848113608E-1,2.087743116E0
1.105803158E1,7.303737337E-1,-7.155512613E-1,-2.362591604E-1,1.049417834E0
1.106811158E1,-2.695405617E-2,5.004403836E-1,-6.852854884E-1,8.489895754E-1
1.107819158E1,-7.023369925E-1,2.557921205E0,-1.258477221E0,2.935984172E0
1.108827158E1,-9.926004519E-1,5.561552271E0,8.098276734E-2,5.650015710E0
1.109835158E1,-1.310039285E0,9.172620749E0,3.454799302E0,9.888822607E0
1.110843158E1,-2.330664199E0,1.185028065E1,5.068119775E0,1.309759463E1
1.111851158E1,-3.890976446E0,9.810816271E0,4.937615769E0,1.165211840E1
1.112859158E1,-4.933148496E0,2.809361418E0,3.770178233E0,6.814888816E0
1.113867158E1,-5.194142475E0,-2.746417896E0,2.268201902E0,6.298147917E0
1.114875158E1,-5.172272719E0,-5.313849598E0,1.397190865E0,7.545962161E0
1.115883158E1,-5.203727231E0,-6.198256168E0,9.037502559E-1,8.143335996E0
1.116891058E1,-5.559111643E0,-5.437270287E0,8.165659317E-1,7.818849682E0
1.117899058E1,-5.966963705E0,-3.013243303E0,1.145884626E0,6.782134077E0
1.118907058E1,-5.560820199E0,-1.044605076E-2,1.828337796E0,5.853686830E0
1.119915058E1,-4.546099365E0,1.758331422E0,2.925503494E0,5.684832409E0
1.120923058E1,-3.199197333E0,1.636658465E0,3.741483607E0,5.187698342E0
1.121931058E1,-1.771891553E0,6.243194944E-1,3.929172213E0,4.355200201E0
1.122939058E1,-6.531103802E-1,-1.026332527E-1,3.662920418E0,3.722105955E0
1.123947058E1,8.061461203E-2,-4.965531546E-1,3.175309410E0,3.214911134E0
1.124955058E1,6.540834300E-1,-5.106227249E-1,2.486192826E0,2.621014206E0
1.125963058E1,1.170078138E0,-2.862668145E-1,1.367050953E0,1.822048256E0
1.126971458E1,1.662687346E0,4.855878711E-2,-2.471731346E-2,1.663579908E0
1.127979358E1,2.051278680E0,4.245312452E-1,-8.896994698E-1,2.275859431E0
1.128987358E1,2.293230470E0,7.419689816E-1,-8.590764320E-1,2.558795864E0
1.129995358E1,2.460049632E0,7.490178001E-1,-3.155321288E-1,2.590836232E0
1.131003358E1,2.538781807E0,3.813700229E-1,3.276147787E-1,2.588085702E0
1.132011358E1,2.546997145E0,-2.513220996E-1,8.499430811E-1,2.696805609E0
1.133019358E1,2.539005755E0,-5.639218497E-1,1.329389037E0,2.920930209E0
1.134027358E1,2.476527379E0,-4.632380587E-1,1.688413925E0,3.032906022E0
1.135035358E1,2.384553308E0,-7.641726136E-2,1.786914951E0,2.980771564E0
1.136043358E1,1.986244924E0,2.328133231E-1,1.584203094E0,2.551287985E0
1.137051358E1,1.365582425E0,5.392471844E-1,1.170889732E0,1.877920565E0
1.138059358E1,7.509443115E-1,5.683405906E-1,5.469959146E-1,1.089097294E0
1.139067358E1,2.290386896E-1,2.180970508E-1,-3.417767715E-1,4.656569622E-1
1.140075358E1,-3.201502597E-1,-1.348578429E-1,-1.400417504E0,1.442862437E0
1.141083258E1,-8.487053718E-1,-3.282942617E-1,-2.362940537E0,2.532107010E0
1.142091258E1,-1.245342913E0,-3.609614861E-1,-2.906273755E0,3.182388931E0
1.143099258E1,-1.398893428E0,-3.861501217E-2,-2.837973599E0,3.164251584E0
1.144107258E1,-1.253034341E0,2.076194251E-1,-2.503905212E0,2.807622160E0
1.145115258E1,-3.333565252E-1,2.946295023E-1,-2.393824945E0,2.434816417E0
1.146123258E1,7.020345452E-1,3.064636821E-1,-2.148202127E0,2.280689560E0
1.147131258E1,1.459223391E0,2.660407108E-1,-1.498496361E0,2.108459605E0
1.148139258E1,1.892788146E0,1.224839652E-1,-6.967946360E-1,2.020686035E0
1.149147258E1,2.160484057E0,-1.934913826E-1,-1.100861504E-1,2.171922935E0
1.150155258E1,2.315781427E0,-6.679245204E-1,8.101960480E-2,2.411541200E0
1.151163258E1,2.363087156E0,-1.068968085E0,-8.617279250E-2,2.595052875E0
1.152171258E1,2.265558084E0,-1.386908097E0,-5.047434226E-1,2.703892273E0
1.153179158E1,1.993158233E0,-1.285360672E0,-8.890008006E-1,2.532815474E0
1.154187158E1,1.550191010E0,-8.154690671E-1,-1.077429079E0,2.056437547E0
